Year,Datetime,Stage,Stadium,City,Home Team Name,Home Team Goals,Away Team Goals,Away Team Name,Win conditions,Attendance,Half-time Home Goals,Half-time Away Goals,RoundID,MatchID,Home Team Initials,Away Team Initials
2006,26 Jun 2006- 21:00,Round of 16,"FIFA World Cup Stadium, Cologne",Cologne,Switzerland,0,0,Ukraine,Ukraine win on penalties (0 - 3) ,45000.0,0,0,97410200,97410054,Sui,Ukr
2006,27 Jun 2006- 17:00,Round of 16,"FIFA World Cup Stadium, Dortmund",Dortmund,Brazil,3,0,Ghana, ,65000.0,2,0,97410200,97410055,Bra,Gha
2006,27 Jun 2006- 21:00,Round of 16,"FIFA World Cup Stadium, Hanover",Hanover,Spain,1,3,France, ,43000.0,1,1,97410200,97410056,Esp,Fra
2006,30 Jun 2006- 17:00,Quarter-finals,Olympiastadion,Berlin,Germany,1,1,Argentina,Germany win on penalties (4 - 2) ,72000.0,0,0,97410300,97410057,Ger,Arg
2006,30 Jun 2006- 21:00,Quarter-finals,"FIFA World Cup Stadium, Hamburg",Hamburg,Italy,3,0,Ukraine, ,50000.0,1,0,97410300,97410058,Ita,Ukr
2006,01 Jul 2006- 17:00,Quarter-finals,"FIFA World Cup Stadium, Gelsenkirchen",Gelsenkirchen,England,0,0,Portugal,Portugal win on penalties (1 - 3) ,52000.0,0,0,97410300,97410059,Eng,Por
2006,01 Jul 2006- 21:00,Quarter-finals,"FIFA World Cup Stadium, Frankfurt",Frankfurt/Main,Brazil,0,1,France, ,48000.0,0,0,97410300,97410060,Bra,Fra
2006,04 Jul 2006- 21:00,Semi-finals,"FIFA World Cup Stadium, Dortmund",Dortmund,Germany,0,2,Italy,Italy win after extra time ,65000.0,0,0,97410400,97410061,Ger,Ita
2006,05 Jul 2006- 21:00,Semi-finals,"FIFA World Cup Stadium, Munich",Munich,Portugal,0,1,France, ,66000.0,0,1,97410400,97410062,Por,Fra
2006,08 Jul 2006- 21:00,Third place,Gottlieb-Daimler-Stadion,Stuttgart,Germany,3,1,Portugal, ,52000.0,0,0,97410500,97410063,Ger,Por
2006,09 Jul 2006- 20:00,Final,Olympiastadion,Berlin,Italy,1,1,France,Italy win on penalties (5 - 3) ,69000.0,0,0,97410600,97410064,Ita,Fra
2010,11 Jun 2010- 16:00,Group A,Soccer City Stadium,Johannesburg,South Africa,1,1,Mexico, ,84490.0,0,0,249722,300061454,Rsa,Mex
2010,11 Jun 2010- 20:30,Group A,Cape Town Stadium,Cape Town,Uruguay,0,0,France, ,64100.0,0,0,249722,300061453,Uru,Fra
2010,12 Jun 2010- 13:30,Group B,Port Elizabeth Stadium,Nelson Mandela Bay/Port Elizabeth,Korea Republic,2,0,Greece, ,31513.0,1,0,249722,300061459,Kor,Gre
2010,12 Jun 2010- 16:00,Group B,Ellis Park Stadium,Johannesburg,Argentina,1,0,Nigeria, ,55686.0,1,0,249722,300061460,Arg,Nga
2010,12 Jun 2010- 20:30,Group C,Royal Bafokeng Sports Palace,Phokeng,England,1,1,USA, ,38646.0,1,1,249722,300061466,Eng,Usa
2010,13 Jun 2010- 13:30,Group C,Peter Mokaba Stadium,Polokwane,Algeria,0,1,Slovenia, ,30325.0,0,0,249722,300061465,Alg,Svn
2010,13 Jun 2010- 16:00,Group D,Loftus Versfeld Stadium,Tshwane/Pretoria,Serbia,0,1,Ghana, ,38833.0,0,0,249722,300061471,Srb,Gha
2010,13 Jun 2010- 20:30,Group D,Durban Stadium,Durban,Germany,4,0,Australia, ,62660.0,2,0,249722,300111116,Ger,Aus
2010,14 Jun 2010- 13:30,Group E,Soccer City Stadium,Johannesburg,Netherlands,2,0,Denmark, ,83465.0,0,0,249722,300061478,Ned,Den
2010,14 Jun 2010- 16:00,Group E,Free State Stadium,Mangaung/Bloemfontein,Japan,1,0,Cameroon, ,30620.0,1,0,249722,300061477,Jpn,Cmr
2010,14 Jun 2010- 20:30,Group F,Cape Town Stadium,Cape Town,Italy,1,1,Paraguay, ,62869.0,0,1,249722,300061484,Ita,Par
2010,15 Jun 2010- 13:30,Group F,Royal Bafokeng Sports Palace,Phokeng,New Zealand,1,1,Slovakia, ,23871.0,0,0,249722,300061483,Nzl,Svk
2010,15 Jun 2010- 16:00,Group G,Port Elizabeth Stadium,Nelson Mandela Bay/Port Elizabeth,Côte d'Ivoire,0,0,Portugal, ,37034.0,0,0,249722,300061489,Civ,Por
2010,15 Jun 2010- 20:30,Group G,Ellis Park Stadium,Johannesburg,Brazil,2,1,Korea DPR, ,54331.0,0,0,249722,300061490,Bra,Prk
2010,16 Jun 2010- 13:30,Group H,Mbombela Stadium,Nelspruit,Honduras,0,1,Chile, ,32664.0,0,1,249722,300061495,Hon,Chi
2010,16 Jun 2010- 16:00,Group H,Durban Stadium,Durban,Spain,0,1,Switzerland, ,62453.0,0,0,249722,300111112,Esp,Sui
2010,16 Jun 2010- 20:30,Group A,Loftus Versfeld Stadium,Tshwane/Pretoria,South Africa,0,3,Uruguay, ,42658.0,0,1,249722,300061452,Rsa,Uru
2010,17 Jun 2010- 13:30,Group B,Soccer City Stadium,Johannesburg,Argentina,4,1,Korea Republic, ,82174.0,2,1,249722,300061458,Arg,Kor
2010,17 Jun 2010- 16:00,Group B,Free State Stadium,Mangaung/Bloemfontein,Greece,2,1,Nigeria, ,31593.0,1,1,249722,300061457,Gre,Nga
2010,17 Jun 2010- 20:30,Group A,Peter Mokaba Stadium,Polokwane,France,0,2,Mexico, ,35370.0,0,0,249722,300061451,Fra,Mex
2010,18 Jun 2010- 13:30,Group D,Port Elizabeth Stadium,Nelson Mandela Bay/Port Elizabeth,Germany,0,1,Serbia, ,38294.0,0,1,249722,300061470,Ger,Srb
2010,18 Jun 2010- 16:00,Group C,Ellis Park Stadium,Johannesburg,Slovenia,2,2,USA, ,45573.0,2,0,249722,300061463,Svn,Usa
2010,18 Jun 2010- 20:30,Group C,Cape Town Stadium,Cape Town,England,0,0,Algeria, ,64100.0,0,0,249722,300061464,Eng,Alg
2010,19 Jun 2010- 13:30,Group E,Durban Stadium,Durban,Netherlands,1,0,Japan, ,62010.0,0,0,249722,300111117,Ned,Jpn
2010,19 Jun 2010- 16:00,Group D,Royal Bafokeng Sports Palace,Phokeng,Ghana,1,1,Australia, ,34812.0,1,1,249722,300061469,Gha,Aus
2010,19 Jun 2010- 20:30,Group E,Loftus Versfeld Stadium,Tshwane/Pretoria,Cameroon,1,2,Denmark, ,38074.0,1,1,249722,300061475,Cmr,Den
2010,20 Jun 2010- 13:30,Group F,Free State Stadium,Mangaung/Bloemfontein,Slovakia,0,2,Paraguay, ,26643.0,0,1,249722,300061481,Svk,Par
2010,20 Jun 2010- 16:00,Group F,Mbombela Stadium,Nelspruit,Italy,1,1,New Zealand, ,38229.0,1,1,249722,300061482,Ita,Nzl
2010,20 Jun 2010- 20:30,Group G,Soccer City Stadium,Johannesburg,Brazil,3,1,Côte d'Ivoire, ,84455.0,1,0,249722,300061488,Bra,Civ
2010,21 Jun 2010- 13:30,Group G,Cape Town Stadium,Cape Town,Portugal,7,0,Korea DPR, ,63644.0,1,0,249722,300061487,Por,Prk
2010,21 Jun 2010- 16:00,Group H,Port Elizabeth Stadium,Nelson Mandela Bay/Port Elizabeth,Chile,1,0,Switzerland, ,34872.0,0,0,249722,300061493,Chi,Sui
2010,21 Jun 2010- 20:30,Group H,Ellis Park Stadium,Johannesburg,Spain,2,0,Honduras, ,54386.0,1,0,249722,300061494,Esp,Hon
2010,22 Jun 2010- 16:00,Group A,Royal Bafokeng Sports Palace,Phokeng,Mexico,0,1,Uruguay, ,33425.0,0,1,249722,300061450,Mex,Uru
2010,22 Jun 2010- 16:00,Group A,Free State Stadium,Mangaung/Bloemfontein,France,1,2,South Africa, ,39415.0,0,2,249722,300061449,Fra,Rsa
2010,22 Jun 2010- 20:30,Group B,Durban Stadium,Durban,Nigeria,2,2,Korea Republic, ,61874.0,1,1,249722,300111115,Nga,Kor
2010,22 Jun 2010- 20:30,Group B,Peter Mokaba Stadium,Polokwane,Greece,0,2,Argentina, ,38891.0,0,0,249722,300061455,Gre,Arg
2010,23 Jun 2010- 16:00,Group C,Port Elizabeth Stadium,Nelson Mandela Bay/Port Elizabeth,Slovenia,0,1,England, ,36893.0,0,1,249722,300061462,Svn,Eng
2010,23 Jun 2010- 16:00,Group C,Loftus Versfeld Stadium,Tshwane/Pretoria,USA,1,0,Algeria, ,35827.0,0,0,249722,300061461,Usa,Alg
2010,23 Jun 2010- 20:30,Group D,Soccer City Stadium,Johannesburg,Ghana,0,1,Germany, ,83391.0,0,0,249722,300061468,Gha,Ger
2010,23 Jun 2010- 20:30,Group D,Mbombela Stadium,Nelspruit,Australia,2,1,Serbia, ,37836.0,0,0,249722,300061467,Aus,Srb
2010,24 Jun 2010- 16:00,Group F,Ellis Park Stadium,Johannesburg,Slovakia,3,2,Italy, ,53412.0,1,0,249722,300061480,Svk,Ita
2010,24 Jun 2010- 16:00,Group F,Peter Mokaba Stadium,Polokwane,Paraguay,0,0,New Zealand, ,34850.0,0,0,249722,300061479,Par,Nzl
2010,24 Jun 2010- 20:30,Group E,Royal Bafokeng Sports Palace,Phokeng,Denmark,1,3,Japan, ,27967.0,0,2,249722,300061474,Den,Jpn
2010,24 Jun 2010- 20:30,Group E,Cape Town Stadium,Cape Town,Cameroon,1,2,Netherlands, ,63093.0,0,1,249722,300061473,Cmr,Ned
2010,25 Jun 2010- 16:00,Group G,Durban Stadium,Durban,Portugal,0,0,Brazil, ,62712.0,0,0,249722,300111111,Por,Bra
2010,25 Jun 2010- 16:00,Group G,Mbombela Stadium,Nelspruit,Korea DPR,0,3,Côte d'Ivoire, ,34763.0,0,2,249722,300061486,Prk,Civ
2010,25 Jun 2010- 20:30,Group H,Loftus Versfeld Stadium,Tshwane/Pretoria,Chile,1,2,Spain, ,41958.0,0,2,249722,300061491,Chi,Esp
2010,25 Jun 2010- 20:30,Group H,Free State Stadium,Mangaung/Bloemfontein,Switzerland,0,0,Honduras, ,28042.0,0,0,249722,300061492,Sui,Hon
2010,26 Jun 2010- 16:00,Round of 16,Port Elizabeth Stadium,Nelson Mandela Bay/Port Elizabeth,Uruguay,2,1,Korea Republic, ,30597.0,1,0,249717,300061504,Uru,Kor
2010,26 Jun 2010- 20:30,Round of 16,Royal Bafokeng Sports Palace,Phokeng,USA,1,2,Ghana,Ghana win after extra time ,34976.0,0,0,249717,300061503,Usa,Gha
2010,27 Jun 2010- 16:00,Round of 16,Free State Stadium,Mangaung/Bloemfontein,Germany,4,1,England, ,40510.0,2,1,249717,300061501,Ger,Eng
2010,27 Jun 2010- 20:30,Round of 16,Soccer City Stadium,Johannesburg,Argentina,3,1,Mexico, ,84377.0,2,0,249717,300061502,Arg,Mex
2010,28 Jun 2010- 16:00,Round of 16,Durban Stadium,Durban,Netherlands,2,1,Slovakia, ,61962.0,1,0,249717,300111113,Ned,Svk
2010,28 Jun 2010- 20:30,Round of 16,Ellis Park Stadium,Johannesburg,Brazil,3,0,Chile, ,54096.0,2,0,249717,300061500,Bra,Chi
2010,29 Jun 2010- 16:00,Round of 16,Loftus Versfeld Stadium,Tshwane/Pretoria,Paraguay,0,0,Japan,Paraguay win on penalties (5 - 3) ,36742.0,0,0,249717,300061497,Par,Jpn
2010,29 Jun 2010- 20:30,Round of 16,Cape Town Stadium,Cape Town,Spain,1,0,Portugal, ,62955.0,0,0,249717,300061498,Esp,Por
2010,02 Jul 2010- 16:00,Quarter-finals,Port Elizabeth Stadium,Nelson Mandela Bay/Port Elizabeth,Netherlands,2,1,Brazil, ,40186.0,0,1,249718,300061507,Ned,Bra
2010,02 Jul 2010- 20:30,Quarter-finals,Soccer City Stadium,Johannesburg,Uruguay,1,1,Ghana,Uruguay win on penalties (4 - 2) ,84017.0,0,0,249718,300061508,Uru,Gha
2010,03 Jul 2010- 16:00,Quarter-finals,Cape Town Stadium,Cape Town,Argentina,0,4,Germany, ,64100.0,0,1,249718,300061505,Arg,Ger
2010,03 Jul 2010- 20:30,Quarter-finals,Ellis Park Stadium,Johannesburg,Paraguay,0,1,Spain, ,55359.0,0,0,249718,300061506,Par,Esp
2010,06 Jul 2010- 20:30,Semi-finals,Cape Town Stadium,Cape Town,Uruguay,2,3,Netherlands, ,62479.0,1,1,249719,300061512,Uru,Ned
2010,07 Jul 2010- 20:30,Semi-finals,Durban Stadium,Durban,Germany,0,1,Spain, ,60960.0,0,0,249719,300111114,Ger,Esp
2010,10 Jul 2010- 20:30,Match for third place,Port Elizabeth Stadium,Nelson Mandela Bay/Port Elizabeth,Uruguay,2,3,Germany, ,36254.0,1,1,249720,300061510,Uru,Ger
2010,11 Jul 2010- 20:30,Final,Soccer City Stadium,Johannesburg,Netherlands,0,1,Spain,Spain win after extra time ,84490.0,0,0,249721,300061509,Ned,Esp
2014,12 Jun 2014- 17:00,Group A,Arena de Sao Paulo,Sao Paulo,Brazil,3,1,Croatia, ,62103.0,1,1,255931,300186456,Bra,Cro
2014,13 Jun 2014- 13:00,Group A,Estadio das Dunas,Natal,Mexico,1,0,Cameroon, ,39216.0,0,0,255931,300186492,Mex,Cmr
2014,13 Jun 2014- 16:00,Group B,Arena Fonte Nova,Salvador,Spain,1,5,Netherlands, ,48173.0,1,1,255931,300186510,Esp,Ned
2014,13 Jun 2014- 18:00,Group B,Arena Pantanal,Cuiaba,Chile,3,1,Australia, ,40275.0,2,1,255931,300186473,Chi,Aus
2014,14 Jun 2014- 13:00,Group C,Estadio Mineirao,Belo Horizonte,Colombia,3,0,Greece, ,57174.0,1,0,255931,300186471,Col,Gre
2014,14 Jun 2014- 16:00,Group D,Estadio Castelao,Fortaleza,Uruguay,1,3,Costa Rica, ,58679.0,1,0,255931,300186489,Uru,Crc
2014,14 Jun 2014- 18:00,Group D,Arena Amazonia,Manaus,England,1,2,Italy, ,39800.0,1,1,255931,300186513,Eng,Ita
2014,14 Jun 2014- 22:00,Group C,Arena Pernambuco,Recife,Côte d'Ivoire,2,1,Japan, ,40267.0,0,1,255931,300186507,Civ,Jpn
2014,15 Jun 2014- 13:00,Group E,Estadio Nacional,Brasilia,Switzerland,2,1,Ecuador, ,68351.0,0,1,255931,300186494,Sui,Ecu
2014,15 Jun 2014- 16:00,Group E,Estadio Beira-Rio,Porto Alegre,France,3,0,Honduras, ,43012.0,1,0,255931,300186496,Fra,Hon
2014,15 Jun 2014- 19:00,Group F,Estadio do Maracana,Rio De Janeiro,Argentina,2,1,"rn"">Bosnia and Herzegovina", ,74738.0,1,0,255931,300186477,Arg,Bih
2014,16 Jun 2014- 13:00,Group G,Arena Fonte Nova,Salvador,Germany,4,0,Portugal, ,51081.0,3,0,255931,300186475,Ger,Por
2014,16 Jun 2014- 16:00,Group F,Arena da Baixada,Curitiba,IR Iran,0,0,Nigeria, ,39081.0,0,0,255931,300186505,Irn,Nga
2014,16 Jun 2014- 19:00,Group G,Estadio das Dunas,Natal,Ghana,1,2,USA, ,39760.0,0,1,255931,300186512,Gha,Usa
2014,17 Jun 2014- 13:00,Group H,Estadio Mineirao,Belo Horizonte,Belgium,2,1,Algeria, ,56800.0,0,1,255931,300186479,Bel,Alg
2014,17 Jun 2014- 16:00,Group A,Estadio Castelao,Fortaleza,Brazil,0,0,Mexico, ,60342.0,0,0,255931,300186509,Bra,Mex
2014,17 Jun 2014- 18:00,Group H,Arena Pantanal,Cuiaba,Russia,1,1,Korea Republic, ,37603.0,0,0,255931,300186499,Rus,Kor
2014,18 Jun 2014- 13:00,Group B,Estadio Beira-Rio,Porto Alegre,Australia,2,3,Netherlands, ,42877.0,1,1,255931,300186478,Aus,Ned
2014,18 Jun 2014- 16:00,Group B,Estadio do Maracana,Rio De Janeiro,Spain,0,2,Chile, ,74101.0,0,2,255931,300186498,Esp,Chi
2014,18 Jun 2014- 18:00,Group A,Arena Amazonia,Manaus,Cameroon,0,4,Croatia, ,39982.0,0,1,255931,300186453,Cmr,Cro
2014,19 Jun 2014- 13:00,Group C,Estadio Nacional,Brasilia,Colombia,2,1,Côte d'Ivoire, ,68748.0,0,0,255931,300186468,Col,Civ
2014,19 Jun 2014- 16:00,Group D,Arena de Sao Paulo,Sao Paulo,Uruguay,2,1,England, ,62575.0,1,0,255931,300186486,Uru,Eng
2014,19 Jun 2014- 19:00,Group C,Estadio das Dunas,Natal,Japan,0,0,Greece, ,39485.0,0,0,255931,300186454,Jpn,Gre
2014,20 Jun 2014- 13:00,Group D,Arena Pernambuco,Recife,Italy,0,1,Costa Rica, ,40285.0,0,1,255931,300186500,Ita,Crc
2014,20 Jun 2014- 16:00,Group E,Arena Fonte Nova,Salvador,Switzerland,2,5,France, ,51003.0,0,3,255931,300186514,Sui,Fra
2014,20 Jun 2014- 19:00,Group E,Arena da Baixada,Curitiba,Honduras,1,2,Ecuador, ,39224.0,1,1,255931,300186463,Hon,Ecu
2014,21 Jun 2014- 13:00,Group F,Estadio Mineirao,Belo Horizonte,Argentina,1,0,IR Iran, ,57698.0,0,0,255931,300186466,Arg,Irn
2014,21 Jun 2014- 16:00,Group G,Estadio Castelao,Fortaleza,Germany,2,2,Ghana, ,59621.0,0,0,255931,300186493,Ger,Gha
2014,21 Jun 2014- 18:00,Group F,Arena Pantanal,Cuiaba,Nigeria,1,0,"rn"">Bosnia and Herzegovina", ,40499.0,1,0,255931,300186511,Nga,Bih
2014,22 Jun 2014- 13:00,Group H,Estadio do Maracana,Rio De Janeiro,Belgium,1,0,Russia, ,73819.0,0,0,255931,300186481,Bel,Rus
2014,22 Jun 2014- 16:00,Group H,Estadio Beira-Rio,Porto Alegre,Korea Republic,2,4,Algeria, ,42732.0,0,3,255931,300186495,Kor,Alg
2014,22 Jun 2014- 18:00,Group G,Arena Amazonia,Manaus,USA,2,2,Portugal, ,40123.0,0,1,255931,300186483,Usa,Por
2014,23 Jun 2014- 13:00,Group B,Arena da Baixada,Curitiba,Australia,0,3,Spain, ,39375.0,0,1,255931,300186467,Aus,Esp
2014,23 Jun 2014- 13:00,Group B,Arena de Sao Paulo,Sao Paulo,Netherlands,2,0,Chile, ,62996.0,0,0,255931,300186470,Ned,Chi
2014,23 Jun 2014- 17:00,Group A,Estadio Nacional,Brasilia,Cameroon,1,4,Brazil, ,69112.0,1,2,255931,300186472,Cmr,Bra
2014,23 Jun 2014- 17:00,Group A,Arena Pernambuco,Recife,Croatia,1,3,Mexico, ,41212.0,0,0,255931,300186452,Cro,Mex
2014,24 Jun 2014- 13:00,Group D,Estadio das Dunas,Natal,Italy,0,1,Uruguay, ,39706.0,0,0,255931,300186465,Ita,Uru
2014,24 Jun 2014- 13:00,Group D,Estadio Mineirao,Belo Horizonte,Costa Rica,0,0,England, ,57823.0,0,0,255931,300186484,Crc,Eng
2014,24 Jun 2014- 16:00,Group C,Arena Pantanal,Cuiaba,Japan,1,4,Colombia, ,40340.0,1,1,255931,300186457,Jpn,Col
2014,24 Jun 2014- 17:00,Group C,Estadio Castelao,Fortaleza,Greece,2,1,Côte d'Ivoire, ,59095.0,1,0,255931,300186455,Gre,Civ
2014,25 Jun 2014- 13:00,Group F,Estadio Beira-Rio,Porto Alegre,Nigeria,2,3,Argentina, ,43285.0,1,2,255931,300186458,Nga,Arg
2014,25 Jun 2014- 13:00,Group F,Arena Fonte Nova,Salvador,"rn"">Bosnia and Herzegovina",3,1,IR Iran, ,48011.0,1,0,255931,300186464,Bih,Irn
2014,25 Jun 2014- 16:00,Group E,Arena Amazonia,Manaus,Honduras,0,3,Switzerland, ,40322.0,0,2,255931,300186482,Hon,Sui
2014,25 Jun 2014- 17:00,Group E,Estadio do Maracana,Rio De Janeiro,Ecuador,0,0,France, ,73749.0,0,0,255931,300186515,Ecu,Fra
2014,26 Jun 2014- 13:00,Group G,Arena Pernambuco,Recife,USA,0,1,Germany, ,41876.0,0,0,255931,300186469,Usa,Ger
2014,26 Jun 2014- 13:00,Group G,Estadio Nacional,Brasilia,Portugal,2,1,Ghana, ,67540.0,1,0,255931,300186476,Por,Gha
2014,26 Jun 2014- 17:00,Group H,Arena de Sao Paulo,Sao Paulo,Korea Republic,0,1,Belgium, ,61397.0,0,0,255931,300186480,Kor,Bel
2014,26 Jun 2014- 17:00,Group H,Arena da Baixada,Curitiba,Algeria,1,1,Russia, ,39311.0,0,1,255931,300186506,Alg,Rus
2014,28 Jun 2014- 13:00,Round of 16,Estadio Mineirao,Belo Horizonte,Brazil,1,1,Chile,Brazil win on penalties (3 - 2) ,57714.0,0,0,255951,300186487,Bra,Chi
2014,28 Jun 2014- 17:00,Round of 16,Estadio do Maracana,Rio De Janeiro,Colombia,2,0,Uruguay, ,73804.0,1,0,255951,300186491,Col,Uru
2014,30 Jun 2014- 13:00,Round of 16,Estadio Nacional,Brasilia,France,2,0,Nigeria, ,67882.0,0,0,255951,300186462,Fra,Nga
2014,30 Jun 2014- 17:00,Round of 16,Estadio Beira-Rio,Porto Alegre,Germany,2,1,Algeria,Germany win after extra time ,0.0,0,0,255951,300186460,Ger,Alg
2014,04 Jul 2014- 17:00,Quarter-finals,Estadio Castelao,Fortaleza,Brazil,2,1,Colombia, ,60342.0,1,0,255953,300186461,Bra,Col
2014,04 Jul 2014- 13:00,Quarter-finals,Estadio do Maracana,Rio De Janeiro,France,0,1,Germany, ,74240.0,0,1,255953,300186485,Fra,Ger
2014,08 Jul 2014- 17:00,Semi-finals,Estadio Mineirao,Belo Horizonte,Brazil,1,7,Germany, ,58141.0,0,5,255955,300186474,Bra,Ger
2014,12 Jul 2014- 17:00,Play-off for third place,Estadio Nacional,Brasilia,Brazil,0,3,Netherlands, ,68034.0,0,2,255957,300186502,Bra,Ned
2014,13 Jul 2014- 16:00,Final,Estadio do Maracana,Rio De Janeiro,Germany,1,0,Argentina,Germany win after extra time ,74738.0,0,0,255959,300186501,Ger,Arg
2014,09 Jul 2014- 17:00,Semi-finals,Arena de Sao Paulo,Sao Paulo,Netherlands,0,0,Argentina,Argentina win on penalties (2 - 4) ,63267.0,0,0,255955,300186490,Ned,Arg
2014,05 Jul 2014- 17:00,Quarter-finals,Arena Fonte Nova,Salvador,Netherlands,0,0,Costa Rica,Netherlands win on penalties (4 - 3) ,51179.0,0,0,255953,300186488,Ned,Crc
2014,05 Jul 2014- 13:00,Quarter-finals,Estadio Nacional,Brasilia,Argentina,1,0,Belgium, ,68551.0,1,0,255953,300186504,Arg,Bel
2014,29 Jun 2014- 13:00,Round of 16,Estadio Castelao,Fortaleza,Netherlands,2,1,Mexico, ,58817.0,0,0,255951,300186508,Ned,Mex
2014,29 Jun 2014- 17:00,Round of 16,Arena Pernambuco,Recife,Costa Rica,1,1,Greece,Costa Rica win on penalties (5 - 3) ,41242.0,0,0,255951,300186459,Crc,Gre
2014,01 Jul 2014- 13:00,Round of 16,Arena de Sao Paulo,Sao Paulo,Argentina,1,0,Switzerland,Argentina win after extra time ,63255.0,0,0,255951,300186503,Arg,Sui
2014,01 Jul 2014- 17:00,Round of 16,Arena Fonte Nova,Salvador,Belgium,2,1,USA,Belgium win after extra time ,51227.0,0,0,255951,300186497,Bel,Usa
2014,28 Jun 2014- 13:00,Round of 16,Estadio Mineirao,Belo Horizonte,Brazil,1,1,Chile,Brazil win on penalties (3 - 2) ,57714.0,0,0,255951,300186487,Bra,Chi
2014,28 Jun 2014- 17:00,Round of 16,Estadio do Maracana,Rio De Janeiro,Colombia,2,0,Uruguay, ,73804.0,1,0,255951,300186491,Col,Uru
2014,29 Jun 2014- 13:00,Round of 16,Estadio Castelao,Fortaleza,Netherlands,2,1,Mexico, ,58817.0,0,0,255951,300186508,Ned,Mex
2014,29 Jun 2014- 17:00,Round of 16,Arena Pernambuco,Recife,Costa Rica,1,1,Greece,Costa Rica win on penalties (5 - 3) ,41242.0,0,0,255951,300186459,Crc,Gre
2014,30 Jun 2014- 13:00,Round of 16,Estadio Nacional,Brasilia,France,2,0,Nigeria, ,67882.0,0,0,255951,300186462,Fra,Nga
2014,30 Jun 2014- 17:00,Round of 16,Estadio Beira-Rio,Porto Alegre,Germany,2,1,Algeria,Germany win after extra time ,0.0,0,0,255951,300186460,Ger,Alg
2014,01 Jul 2014- 13:00,Round of 16,Arena de Sao Paulo,Sao Paulo,Argentina,1,0,Switzerland,Argentina win after extra time ,63255.0,0,0,255951,300186503,Arg,Sui
2014,01 Jul 2014- 17:00,Round of 16,Arena Fonte Nova,Salvador,Belgium,2,1,USA,Belgium win after extra time ,51227.0,0,0,255951,300186497,Bel,Usa
2014,04 Jul 2014- 13:00,Quarter-finals,Estadio do Maracana,Rio De Janeiro,France,0,1,Germany, ,74240.0,0,1,255953,300186485,Fra,Ger
2014,04 Jul 2014- 17:00,Quarter-finals,Estadio Castelao,Fortaleza,Brazil,2,1,Colombia, ,60342.0,1,0,255953,300186461,Bra,Col
2014,05 Jul 2014- 13:00,Quarter-finals,Estadio Nacional,Brasilia,Argentina,1,0,Belgium, ,68551.0,1,0,255953,300186504,Arg,Bel
2014,05 Jul 2014- 17:00,Quarter-finals,Arena Fonte Nova,Salvador,Netherlands,0,0,Costa Rica,Netherlands win on penalties (4 - 3) ,51179.0,0,0,255953,300186488,Ned,Crc
2014,08 Jul 2014- 17:00,Semi-finals,Estadio Mineirao,Belo Horizonte,Brazil,1,7,Germany, ,58141.0,0,5,255955,300186474,Bra,Ger
2014,09 Jul 2014- 17:00,Semi-finals,Arena de Sao Paulo,Sao Paulo,Netherlands,0,0,Argentina,Argentina win on penalties (2 - 4) ,63267.0,0,0,255955,300186490,Ned,Arg
2014,12 Jul 2014- 17:00,Play-off for third place,Estadio Nacional,Brasilia,Brazil,0,3,Netherlands, ,68034.0,0,2,255957,300186502,Bra,Ned
2014,13 Jul 2014- 16:00,Final,Estadio do Maracana,Rio De Janeiro,Germany,1,0,Argentina,Germany win after extra time ,74738.0,0,0,255959,300186501,Ger,Arg
